# FINAL ESTIMATION PANEL v2 — Panoptic upsilon identification (phase 10, plan 10-10).
# One row per POSITION-EPOCH (tokenId x hourly epoch) — the spec section-1 unit of
# observation, restored by plan 10-09. Supersedes estimation-panel.csv, which is the
# Phase-9 accrual-SPELL export and is retained unchanged.
# git commit: ddf649e
# LHS source : notes/structural-econometrcics/data/panel-epoch.csv
# RHS source : notes/structural-econometrcics/data/variance-hourly.csv (joined on epoch, exact integer match)
# tokenId  : account#tokenId (the tokenId clustering label; account = prefix before #)
# epoch    : hourly index floor(unixSeconds/3600) — the epoch the premium ACCRUED in
# pi       : premium accrued to the SHORT side over the epoch, ETH (a FLOW, not a stock)
# sigma2   : realized variance of the epoch, from the joined variance series
# sigma2_instrument : disjoint even-swap sub-window RV of the same epoch (EIV instrument)
# distance : moneyness d = |i_K - i_t| in ticks, i_t = the epoch's mean pool tick
tokenId,epoch,pi,sigma2,sigma2_instrument,distance
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493214,6.70771338e-10,2.0787921190539884e-5,3.2596740298779856e-5,521.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493215,2.26747228e-10,9.029097082767463e-6,1.2408759113747988e-5,504.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493216,2.6307032e-10,7.979202073143345e-6,1.3098690120072417e-5,464.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493217,3.10760366e-10,1.280871911741432e-5,1.5028497137762477e-5,398.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493218,2.52078709e-10,5.2994700485789144e-6,7.119288065260731e-6,418.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493219,4.99127062e-10,1.853814616993452e-5,2.9447055269933776e-5,380.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493220,3.48306344e-10,9.009099082584153e-6,1.342865712309714e-5,298.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493221,5.71596778e-10,2.573742623591924e-5,3.821617835030892e-5,201.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493222,1.453111861e-9,9.474052586845683e-5,1.2037796210346041e-4,20.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493223,2.094915709e-9,1.0719927998266878e-4,1.4871512836323484e-4,273.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493224,7.13939928e-10,2.5197480230978935e-5,3.523647632300398e-5,260.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493225,2.61624063e-10,6.709329061502723e-6,9.389061086067168e-6,247.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493226,3.13226362e-10,1.291870811842255e-5,1.8558144170117855e-5,250.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493227,1.06899065e-10,1.5198480139320677e-6,2.119788019431567e-6,242.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493228,2.2545347e-10,1.1828817108431799e-5,1.8868113172959268e-5,286.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493229,1.16199945e-10,2.6297370241061426e-6,3.269673029972276e-6,271.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493230,2.06556608e-10,7.3492650673688664e-6,9.609039088083653e-6,287.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493231,1.43776524e-10,8.279172075893092e-6,9.839016090191798e-6,318.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493232,2.12107244e-10,7.199280065993986e-6,9.199080084325662e-6,328.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493233,1.98425047e-10,4.719528043262731e-6,5.37946204931218e-6,325.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493234,2.14856893e-10,5.41945804967881e-6,7.849215071951788e-6,300.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493235,2.28422307e-10,7.01929806434414e-6,9.359064085792198e-6,287.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493236,1.93891174e-10,7.009299064252471e-6,9.569043087717021e-6,313.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493237,8.61719124e-10,2.6347365241519646e-5,3.7546245344177025e-5,318.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493238,1.03819573e-9,2.8587141262041868e-5,4.324567539640596e-5,139.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493239,3.32278972e-10,1.277872211713436e-5,1.9218078176156644e-5,115.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493240,2.39065587e-10,8.769123080384348e-6,1.0278972094224766e-5,161.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493241,3.4286848e-10,1.6448355150777926e-5,2.313768621209737e-5,197.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493242,5.43259444e-10,1.2938706118597338e-5,1.9738026180921468e-5,159.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493243,1.99477361e-10,5.879412053889409e-6,8.359164076613572e-6,100.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493244,1.43298534e-10,3.639636033363635e-6,4.819518044179315e-6,136.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493245,1.65399078e-10,5.2494750481206205e-6,8.229177075434806e-6,158.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493246,4.79665705e-10,2.817718225828392e-5,1.996800318302534e-5,83.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493247,2.51826238e-10,7.599240069660327e-6,1.1178882102474015e-5,24.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493248,2.63795621e-10,6.279372057561425e-6,8.239176075526462e-6,20.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493249,3.76376164e-10,1.1038896101190773e-5,1.6378362150136344e-5,45.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493250,1.54459103e-10,3.7096290340052458e-6,5.039496046195799e-6,9.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493251,1.00232912e-10,2.6497350242894598e-6,3.4796520318971003e-6,9.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493252,7.7464112e-11,1.1898810109073415e-6,1.389861012740508e-6,8.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493253,8.6122611e-11,2.8497150261226263e-6,3.949605036205042e-6,1.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493254,7.9649287e-11,1.3598640124655338e-6,2.019798018514984e-6,5.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493255,4.8766467e-11,1.2398760113656333e-6,1.5898410145736748e-6,4.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493256,1.34171679e-10,3.6696330336386106e-6,4.769523043721023e-6,9.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493257,1.21533633e-10,5.219478047845649e-6,6.879312063060933e-6,23.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493258,1.23413646e-10,2.5797420236478516e-6,3.1796820291473513e-6,46.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493259,1.96279683e-10,3.4696530318054436e-6,4.689531042987758e-6,12.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493260,2.41919719e-10,6.149385056369867e-6,8.289171075984752e-6,1.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493261,5.44997298e-10,1.2158784111456523e-5,1.6558344151786204e-5,44.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493262,3.57924406e-10,9.779022089641842e-6,1.4778522135471012e-5,59.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493263,7.36385922e-10,3.389661031071819e-5,5.0094990459204e-5,84.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493264,8.44316164e-10,2.3703629617284565e-4,3.22967702960429e-5,135.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493265,4.30636233e-10,1.741825815966879e-5,2.3807619218238484e-5,163.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493266,5.1839148e-10,1.3198680120988976e-5,1.8578142170301174e-5,119.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493267,3.24038878e-10,1.1918808109256725e-5,1.776822316287685e-5,147.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493268,1.44841998e-10,2.4697530226396104e-6,3.3696630308888595e-6,159.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493269,2.9553755e-10,9.009099082584144e-6,1.3888611127313429e-5,148.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493270,7.08848307e-10,3.209679029421615e-5,4.502549741272895e-5,173.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493271,4.34939738e-10,1.7228277157927283e-5,2.2567743206872834e-5,43.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493272,2.42969409e-10,7.2192780661772996e-6,1.0478952096057928e-5,34.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493273,4.18566931e-10,2.364763521673571e-5,2.7847215255235768e-5,51.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493274,1.69129139e-10,3.5296470323553926e-6,4.189581038404842e-6,54.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493275,1.0845181e-10,2.319768021264734e-6,3.1396860287807174e-6,26.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493276,5.2313729e-11,2.919708026764234e-6,4.30956903950474e-6,44.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493277,8.0195761e-11,1.939806017779586e-6,2.6797320245623025e-6,74.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493278,1.23581243e-10,1.4198580130154836e-6,2.089791019156592e-6,41.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493279,1.15671763e-10,1.519848013932067e-6,2.399760021998e-6,9.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493280,8.2350321e-11,2.6097390239228263e-6,3.3296670305222256e-6,10.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493281,9.2792044e-11,4.199580038496495e-6,6.599340060494491e-6,49.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493282,6.6602891e-11,2.7997200256643336e-6,3.139686028780717e-6,58.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493283,2.04233603e-10,8.809119080746006e-6,1.309869012006602e-5,145.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493284,4.77791917e-10,2.733726625059385e-5,3.5036496321170795e-5,173.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493285,3.34389097e-10,8.719128079926067e-6,1.3278672121722267e-5,162.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493286,8.20051134e-10,4.3785621401371814e-5,4.670532942813603e-5,267.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493287,5.4568731e-10,1.3638636125021965e-5,2.1947805201190038e-5,258.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493288,3.19079476e-10,2.2997700210814112e-5,2.4617538225662808e-5,250.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493289,1.63430395e-10,3.929607036021726e-6,5.589441051237007e-6,281.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493290,1.92541917e-10,4.939506045279217e-6,6.6193380606778134e-6,292.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493291,1.10027096e-10,3.4296570314388097e-6,5.289471048487257e-6,308.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493292,1.8319776e-10,4.7395260434460524e-6,7.259274066543948e-6,314.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493293,1.90023299e-10,6.189381056736506e-6,7.539246069110381e-6,306.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493294,1.9962039e-10,5.949405054536704e-6,6.4693530593029374e-6,292.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493295,5.5279956e-11,1.8498150169567916e-6,2.1497850197065416e-6,276.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493296,1.23700368e-10,2.5297470231895593e-6,2.9097090266725753e-6,266.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493297,7.9816001e-11,2.599740023831167e-6,2.919708026764233e-6,268.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493298,6.2068584e-11,1.7498250160402085e-6,2.4097590220896584e-6,298.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493299,1.58405994e-10,7.359264067460534e-6,4.0395960370299665e-6,293.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493300,5.7708829e-11,1.1798820108156837e-6,1.769823016223525e-6,263.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493301,1.16397038e-10,2.4097590220896593e-6,3.1696830290556933e-6,243.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493302,1.40681516e-10,2.0307969186158036e-5,2.0567943188541166e-5,234.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493303,4.6283877e-11,5.199480047662333e-7,6.599340060494499e-7,241.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493304,1.4411883e-11,3.599640032996999e-7,4.599540042162833e-7,237.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493305,1.01224792e-10,4.409559040421321e-6,6.829317062602638e-6,281.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493306,9.1260119e-11,2.239776020531467e-6,1.8998100174150832e-6,271.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493307,1.6588831e-11,1.5598440142987e-6,2.259774020714783e-6,273.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493308,5.009023e-11,7.599240069660334e-7,1.0798920098991e-6,287.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493309,1.91890386e-10,5.5594440509620244e-6,5.9994000549949944e-6,264.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493310,1.00412051e-10,9.23907608469229e-6,1.1398860104490495e-5,272.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493311,1.01654775e-10,5.259474048212275e-6,6.899310063244246e-6,299.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493312,3.27854723e-10,2.5037496229498957e-5,2.5737426235928542e-5,347.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493313,1.41297046e-10,3.929607036021724e-6,5.2094790477539895e-6,354.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493314,6.19082089e-10,4.35456453991572e-5,5.447455249933188e-5,486.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493315,6.5092422e-10,3.499650032080419e-5,4.25057493896396e-5,605.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493316,3.55672603e-10,8.989101082400832e-6,1.3388661122730506e-5,541.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493317,1.43034075e-10,3.3896610310721783e-6,4.989501045737506e-6,529.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493318,2.52515998e-10,8.459154077542947e-6,1.2198780111823168e-5,526.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493319,2.35225104e-10,7.769223071218506e-6,1.1568843106048687e-5,466.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493320,1.50766401e-10,4.969503045554189e-6,7.769223071218521e-6,459.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493321,1.474707465e-9,5.141485847130369e-5,7.13728626542508e-5,272.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493322,4.49170292e-10,1.5238476139687284e-5,2.1697830198898545e-5,187.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493323,2.92166853e-10,1.0758924098624361e-5,1.1018898101007481e-5,175.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493324,1.18679838e-10,3.7096290340052424e-6,3.3496650307055427e-6,146.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493325,2.23631788e-10,2.1957804201281682e-5,7.149285065535703e-6,149.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493326,4.167961e-11,4.899510044912584e-7,6.899310063244251e-7,167.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493327,6.917091e-11,3.149685028872377e-6,3.54964503253871e-6,158.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493328,8.8145796e-11,1.649835015123625e-6,2.3697630217230254e-6,159.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493329,4.4958398e-11,1.1398860104490504e-6,7.599240069660335e-7,148.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493330,2.63352711e-10,9.83901609018114e-6,1.2818718117491062e-5,116.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493331,1.02815998e-10,2.489751022820794e-6,3.1496850288688237e-6,99.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493332,3.8141077e-10,1.6728327153330176e-5,2.2587741207030583e-5,90.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493333,3.85274753e-10,1.1718828107423551e-5,1.4398560131987998e-5,51.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493334,2.75310306e-10,8.489151077817916e-6,9.319068085425562e-6,21.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493335,1.16559272e-10,4.489551041154591e-6,5.109489046837409e-6,7.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493336,9.126157e-11,1.6298370149403091e-6,2.3497650215397086e-6,24.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493337,8.9952454e-11,6.409359058743751e-6,9.889011090637302e-6,62.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493338,1.25647496e-10,2.719728024931068e-6,3.699630033913585e-6,102.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493339,6.8915399e-11,9.899010090734649e-7,1.4298570131057208e-6,96.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493340,2.01127165e-10,1.3688631125478833e-5,1.4448555132444871e-5,107.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493341,1.63953173e-10,3.2396760296973024e-6,4.839516044362632e-6,133.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493342,7.9756686e-10,2.60173982384864e-5,3.829617035104074e-5,57.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493343,2.55013685e-10,5.689431052153582e-6,8.42915707726797e-6,43.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493344,1.55934393e-10,5.169483047377406e-6,8.669133079452141e-6,77.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493345,1.33622435e-10,3.259674029880618e-6,3.5396460324470505e-6,103.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493346,2.37102879e-10,4.399560040319719e-6,5.9194080542482326e-6,85.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493347,8.2941355e-11,1.9898010182400086e-6,2.169783019889859e-6,52.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493348,1.20098034e-10,2.0097990184233253e-6,2.9497050270392088e-6,54.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493349,1.2607013e-10,3.519648032263734e-6,4.789521043904341e-6,23.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493350,5.9386072e-11,2.2097790202564927e-6,3.05969402804745e-6,68.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493351,1.79024276e-10,2.8497150261226263e-6,3.659634033546951e-6,35.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493352,1.56598785e-10,3.4196580313471526e-6,5.159484047295697e-6,13.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493353,9.4670952e-11,3.219678029513985e-6,4.25957403904645e-6,40.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493354,1.20072014e-10,2.6297370241061426e-6,2.929707026855893e-6,11.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493355,6.9728812e-11,2.029797018606643e-6,3.0296970277724757e-6,22.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493356,2.79882995e-10,9.469053086800438e-6,1.3768623126213523e-5,16.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488725394698685720041940880394,493357,6.1684044e-10,2.6927307246810284e-5,3.855614435340114e-5,68.0
