# Panoptic υ variance regressor σ̂²_t, EIV instrument σ̃²_t, pool tick i_t (CTX-VAR)
# EPOCH WIDTH: 3600 seconds (1.0 hour(s)).
#   epoch = floor(unixSeconds / 3600) via
#   Panel.Build.epochOfSeconds — the SAME single source of truth as
#   Panel.Build.dailyEpoch (which is epochOfSeconds 86400). The panel and
#   this series therefore share an exact INTEGER epoch key; the join is an
#   integer match and never a timestamp comparison or an offset adjustment
#   (the 09-05 40587-offset trap).
# σ̂²_t (sigma2)            = realized variance of the within-epoch V4
#   tick-implied log-price increments over the FULL within-epoch Swap series.
# σ̃²_t (sigma2_instrument) = the SAME estimator on the DISJOINT even-swap
#   sub-window (0-based even positions) — the two-noisy-measures IV.
# i_t (pool_tick_mean)     = mean underlying pool tick over the same epoch,
#   from the SAME Swap series (the panel's moneyness anchor).
# n_swaps                  = swaps in the epoch. σ̂² rests on n_swaps − 1
#   increments; a row with n_swaps <= 1 is a CONSTRUCTED zero, not a
#   measured one, and must not be read as a quiet market.
# Source: Uniswap V4 PoolManager Swap logs on Base via chunked eth_getLogs
#   (poolId 0x96d4…288c0a); BigQuery path retired (project suspended).
epoch,sigma2,sigma2_instrument,pool_tick_mean,n_swaps
495412,4.029597036927652e-6,4.009599036747177e-6,-201628.8148148148,135
495413,9.069093083107798e-6,3.4796520318793393e-6,-201623.0655737705,122
495414,3.0146985276300074e-5,3.148685128858233e-5,-201645.93167701864,161
495415,2.969703027222529e-6,4.469553040971274e-6,-201642.9387755102,147
495416,2.1837816200177426e-5,3.0376962278450846e-5,-201719.32591093116,494
495417,3.7096290340052458e-6,5.149485047204039e-6,-201737.66863905324,169
495418,1.6698330153069426e-6,2.449755022456292e-6,-201722.88349514562,103
495419,1.0438956095691292e-5,1.2338766113106381e-5,-201694.75862068965,203
495420,6.829317062602634e-6,7.439256068193797e-6,-201676.0684931507,146
495421,1.0528947096516181e-5,1.3868613127130108e-5,-201722.36526946106,334
495422,1.9228077176258886e-5,2.4267573222454705e-5,-201753.71559633026,545
495423,1.2068793110631562e-5,1.3848615126946789e-5,-201824.48997134672,349
495424,6.079392055728254e-6,7.4392560681937964e-6,-201766.1931330472,233
495425,6.519348059761222e-6,8.539146078276214e-6,-201721.9402173913,184
495426,4.129587037854887e-6,5.929407054353387e-6,-201732.72769953051,213
495427,3.1896810292390092e-6,4.689531042987758e-6,-201726.0,140
495428,3.059694028047452e-6,3.699630033913585e-6,-201723.03191489363,94
495429,1.7798220163151845e-6,2.0597940188816163e-6,-201736.89156626505,83
495430,4.02959703693831e-6,5.4294570497704745e-6,-201711.2037037037,108
495431,2.1797820199815176e-6,2.489751022822926e-6,-201701.24038461538,104
495432,3.389661031072177e-6,4.649535042621128e-6,-201703.64117647058,170
495433,2.1907809200823328e-5,2.202779720192328e-5,-201688.88767123286,365
495434,5.7094290523369004e-6,8.669133079467772e-6,-201757.93396226416,212
495435,8.079192074059914e-6,1.107889210155743e-5,-201780.0278884462,251
495436,4.3295670396880605e-6,5.54944505087037e-6,-201739.63681592038,201
495437,4.3795620401463486e-6,6.159384056461531e-6,-201695.2817679558,181
495438,6.56934306021952e-6,8.409159077084654e-6,-201648.70921985817,141
495439,1.4748525135179673e-5,1.7088291156619217e-5,-201622.66666666666,201
495440,2.3897610218999483e-6,3.389661031058676e-6,-201622.94214876034,121
495441,2.0997900192482515e-6,2.7397260251143842e-6,-201636.76991150444,113
495442,4.4395560406963e-6,4.9195080450959e-6,-201642.20212765958,94
495443,1.9098090175067424e-6,2.789721025572676e-6,-201687.2210526316,95
495444,1.2488751114481233e-5,1.6298370149403074e-5,-201704.64112903227,248
495445,1.0998900100824138e-5,1.387861212722177e-5,-201687.94684385383,301
495446,9.209079084417288e-6,1.2908709118330903e-5,-201707.37421383648,318
495447,6.769323062052674e-6,8.569143078551184e-6,-201694.64055299538,217
495448,4.019598036846652e-6,5.98940105490334e-6,-201722.8777777778,180
495449,4.929507045187552e-6,6.949305063702538e-6,-201691.16363636364,165
495450,1.3368663122522296e-5,1.0908909099990001e-5,-201635.79411764705,204
495451,1.7898210164068424e-6,2.229777020439809e-6,-201654.4,110
495452,1.7578242161135345e-5,1.7128287157010717e-5,-201665.04255319148,94
495453,2.5297470231895593e-6,2.6297370241061426e-6,-201662.69696969696,99
495454,3.269673029972275e-6,2.5497450233728756e-6,-201659.1264367816,87
495455,2.4897510228229254e-6,3.809619034921827e-6,-201674.17894736843,95
495456,3.6096390330886625e-6,5.2894710484872565e-6,-201696.56842105262,190
495457,5.464453550089158e-5,5.976402354780707e-5,-201606.0762463343,341
495458,7.4092590679187955e-6,9.809019089916819e-6,-201550.5368852459,244
495459,3.199680029330668e-6,4.599540042162833e-6,-201518.625,96
495460,7.399260067827166e-6,8.279172075893099e-6,-201503.0202020202,99
495461,1.5498450142070415e-6,1.9098090175067416e-6,-201506.16666666666,54
495462,3.819618035013485e-6,3.89961003574675e-6,-201514.8,80
495463,1.0898910099907592e-6,1.4698530134737746e-6,-201520.0280373832,107
495464,1.6198380148486467e-5,1.4098590129238242e-5,-201460.47867298577,211
495465,4.389561040238007e-6,6.169383056553188e-6,-201439.86111111112,180
495466,1.569843014390357e-5,1.7878212163885094e-5,-201392.7233009709,206
495467,3.0696930281391088e-6,3.7596240344635342e-6,-201378.43448275863,290
495468,3.929607036021727e-6,5.619438051511976e-6,-201369.32666666666,150
495469,8.659134079376113e-6,1.1178882102474012e-5,-201366.16143497758,223
495470,2.91370862670923e-5,3.44665533159463e-5,-201438.59708737864,412
495471,4.729527043354385e-6,6.519348059761229e-6,-201422.56306306308,222
495472,9.06909308313409e-6,1.018898109339984e-5,-201415.46875,224
495473,2.8097190257559933e-6,4.149585038038209e-6,-201412.06106870229,131
495474,2.0157984184783187e-5,2.123787619468229e-5,-201433.18367346938,147
495475,2.170782919899022e-5,7.059294064710782e-6,-201430.74285714285,140
495476,2.059794018881618e-6,2.6197380240144842e-6,-201413.868852459,122
495477,3.3496650307055436e-6,3.3096690303389097e-6,-201407.00952380954,105
495478,2.249775020623125e-6,1.9498050178733747e-6,-201399.21333333335,75
495479,3.5896410329053453e-6,3.7496250343718776e-6,-201394.30322580645,310
495480,8.659134079376102e-6,7.699230070576909e-6,-201407.6783042394,401
495481,4.649535042621114e-6,6.049395055453283e-6,-201408.26099706744,341
495482,6.819318062510967e-6,5.119488046929063e-6,-201417.07913669065,417
495483,9.559044087625311e-6,8.249175075618091e-6,-201390.72101449277,552
495484,1.4598540133821177e-6,1.5798420144820168e-6,-201387.2912087912,182
495485,1.0398960095324672e-6,1.3198680120989e-6,-201377.7894736842,57
495486,3.909609035838406e-6,5.32946704885389e-6,-201373.6511627907,86
495487,5.59944005132867e-7,6.799320062327669e-7,-201370.54237288135,59
495488,6.799320062327667e-7,9.799020089825165e-7,-201364.22222222222,45
495489,1.0498950096241255e-6,1.3898610127405082e-6,-201374.8088235294,68
495490,3.699630033913583e-7,4.0995900375799156e-7,-201385.83333333334,60
495491,2.9197080267642336e-6,7.599240069660336e-7,-201380.2962962963,81
495492,6.099390055911585e-7,6.499350059577918e-7,-201373.9220779221,77
495493,2.0097990184233257e-6,3.3896610310721762e-6,-201357.36046511628,86
495494,1.9928007182634536e-5,2.055794418841612e-5,-201311.35882352942,170
495495,2.5887411237282042e-5,2.3877612218845256e-5,-201272.26119402985,268
495496,1.3568643124349788e-5,1.6208379148544762e-5,-201275.25146198831,171
495497,5.659434051878615e-6,6.099390055911581e-6,-201239.43949044586,157
495498,1.592840714601171e-5,4.149585038038209e-6,-201226.92,75
495499,2.349765021539709e-6,2.7997200256643336e-6,-201240.68055555556,72
495500,1.919808017598401e-6,2.079792019064934e-6,-201228.92700729927,137
495501,2.6997300247477508e-6,3.05969402804745e-6,-201224.7088607595,79
495502,9.299070085213822e-6,1.1358864104089758e-5,-201280.9193548387,124
495503,1.153884610577227e-5,1.5768423144543058e-5,-201380.1535433071,254
495504,8.489151077817897e-6,9.289071085150589e-6,-201447.01204819276,249
495505,6.479352059394589e-6,9.81901809000848e-6,-201379.5680473373,169
495506,1.383861612685513e-5,1.444855513244629e-5,-201342.14285714287,84
495507,5.209479047753983e-6,5.2794720483955935e-6,-201321.73913043478,138
495508,1.7498250160402098e-6,2.169783019889858e-6,-201322.0,93
495509,1.429857013107142e-6,1.9098090175067416e-6,-201346.77027027027,74
495510,3.7096290340052445e-6,5.1494850472040435e-6,-201396.20430107528,93
495511,1.509849013840408e-6,1.4498550132904582e-6,-201385.38,50
495512,1.0438956095691297e-5,6.639336060861132e-6,-201343.5503875969,129
495513,2.119788019431567e-6,2.859714026214284e-6,-201361.3,100
495514,3.799620034830167e-7,5.399460049495499e-7,-201362.86046511628,43
495515,1.5598440142987007e-6,2.2597740207147837e-6,-201363.6090909091,110
495516,1.109889010174076e-6,1.3598640124655333e-6,-201334.025,80
495517,7.59924006966034e-7,9.099090083409088e-7,-201328.95,60
495518,7.819218071673257e-6,9.679032088717449e-6,-201302.29914529916,117
495519,5.499450050412072e-6,7.399260067827162e-6,-201249.66985645934,209
495520,4.089591037488262e-6,5.339466048945546e-6,-201252.99333333335,150
495521,2.1297870195232253e-6,3.449655031622126e-6,-201259.48,75
495522,1.2998700119155837e-6,1.999800018331666e-6,-201265.4492753623,69
495523,7.699230070576916e-7,8.799120080659332e-7,-201253.72222222222,54
495524,1.5218478139503972e-5,1.5218478139503978e-5,-201252.7142857143,77
495525,2.4897510228186627e-6,3.26967302996375e-6,-201277.63736263735,91
495526,9.249075084783921e-6,1.2028797110264975e-5,-201355.57915057914,259
495527,9.769023089550192e-6,1.3548645124197042e-5,-201341.71942446043,139
495528,4.2705729391463865e-5,5.934406554397947e-5,-201227.67987804877,656
495529,1.2028797110252843e-5,1.6528347151499138e-5,-201265.4135338346,399
495530,9.659034088541914e-6,1.2978702118972507e-5,-201328.92542372883,295
495531,2.645735424252787e-5,3.197680229312335e-5,-201438.554973822,382
495532,3.879612035563438e-6,4.629537042437807e-6,-201478.435,200
495533,3.3996600311638335e-5,2.9077092266542432e-5,-201476.20418848167,191
495534,2.46975302263961e-6,3.2496750297889595e-6,-201487.84615384616,91
495535,2.0797920190649347e-6,3.2096790294223285e-6,-201458.96923076923,130
495536,2.5997400238311696e-6,3.5796420328136853e-6,-201439.19827586206,116
495537,2.7717228254076883e-5,3.093690628359089e-5,-201443.01960784313,51
495538,2.189781020073176e-6,2.9897010274058427e-6,-201470.2857142857,175
495539,1.7998200164985008e-6,1.5898410145736756e-6,-201470.3656716418,134
495540,8.399160076992984e-6,1.1698830107240245e-5,-201507.1717171717,198
495541,1.0188981093399807e-5,1.2928707118514217e-5,-201545.1689373297,367
495542,2.2207779203573097e-5,3.068693128129939e-5,-201531.89428571428,350
495543,4.199580038496497e-6,5.659434051878616e-6,-201481.34523809524,168
495544,4.71952804326273e-6,7.429257068102136e-6,-201517.8052631579,190
495545,1.3988601128217193e-5,1.7618238161492026e-5,-201562.64122137404,262
495546,6.699330061403256e-6,9.979002091465776e-6,-201609.35443037975,237
495547,5.179482047479004e-6,6.189381056736498e-6,-201552.55263157896,190
495548,9.939006091108384e-6,1.135886410412386e-5,-201546.78106508875,169
495549,4.1695830382151256e-6,5.949405054528889e-6,-201598.52317880795,151
495550,3.3596640307943606e-6,4.349565039867823e-6,-201575.07558139536,172
495551,4.389561040237294e-6,7.069293064801019e-6,-201562.22751322752,189
495552,9.349065085700521e-6,1.2368763113381357e-5,-201487.15254237287,236
495553,4.299570039413075e-6,5.349465049037205e-6,-201446.29452054793,146
495554,3.5496450325387127e-6,4.979502045645848e-6,-201474.4017857143,224
495555,6.389361058569663e-6,4.709529043171071e-6,-201487.9393939394,165
495556,1.923807617635063e-5,4.979502045645849e-6,-201455.41379310345,145
495557,4.389561040238005e-6,5.7894210530701725e-6,-201438.2734375,128
495558,9.999000091658339e-7,1.2198780111823168e-6,-201457.69892473117,93
495559,1.5998400146653346e-6,1.8798120172317665e-6,-201473.88135593222,118
495560,6.2493750572864414e-6,5.56944305105369e-6,-201465.26178010472,191
495561,2.2297770204398095e-6,2.829717025939309e-6,-201450.63503649636,137
495562,5.000499945838337e-5,5.30846914866141e-5,-201411.78306878306,189
495563,3.0836916282674295e-5,3.157684228945704e-5,-201382.6234567901,162
495564,7.190280965909025e-5,7.664233570254121e-5,-201218.35581061692,697
495565,3.684631533772971e-5,4.54754524168394e-5,-200994.6458852868,802
495566,3.653634633490797e-5,3.705629433968425e-5,-201000.9376083189,577
495567,9.597040287973271e-5,8.98010198231798e-5,-200938.66317991633,478
495568,5.889411053976796e-6,7.069293064788935e-6,-200968.05194805196,231
495569,9.429057086431652e-6,9.22907708459708e-6,-201001.02092050208,239
495570,1.4988501137387289e-5,4.029597036924809e-6,-200977.71341463414,164
495571,2.6737326245031128e-5,1.0718928098234285e-5,-200950.25174825176,143
495572,7.049295064604912e-6,1.9498050178669804e-6,-200958.54054054053,74
495573,2.2937706210218025e-5,2.2397760205314674e-6,-200949.408045977,174
495574,1.21887811117251e-5,1.879812017231125e-5,-200915.96226415093,212
495575,1.711828815691904e-5,1.0268973094133098e-5,-200896.35251798562,278
495576,9.739026089275198e-6,8.389161076901334e-6,-200915.34016393442,244
495577,4.4695530409663e-6,5.429457049764788e-6,-200959.1497584541,207
495578,1.7998200164985004e-6,2.539746023281217e-6,-200996.92,100
495579,2.3997600219965804e-6,3.23967602969517e-6,-200980.73103448277,145
495580,2.9697030272189743e-6,2.0697930189683018e-6,-200951.37142857144,140
495581,3.289671030152041e-6,3.269673029969434e-6,-200959.70714285714,140
495582,1.1208879102748975e-5,1.2988701119064171e-5,-200904.01492537314,134
495583,6.929307063518506e-6,9.169083084049265e-6,-200984.12676056338,142
495584,2.3697630217066853e-6,2.9097090266555245e-6,-200965.19298245615,114
495585,4.4995500412462516e-6,3.819618035013484e-6,-200925.85294117648,136
495586,1.7598240161318677e-6,2.6997300247477516e-6,-200935.6811594203,138
495587,1.5898410145736756e-6,1.889811017323425e-6,-200933.88695652175,115
495588,5.703429652281922e-5,5.9414058544633785e-5,-200821.72938689217,473
495589,6.399760018664264e-4,4.38956104023754e-4,-200656.62656400385,1039
495590,9.679032088725188e-6,1.219878011182312e-5,-200680.76720183485,872
495591,5.729427052515235e-6,7.119288065255021e-6,-200666.29965753425,584
495592,1.7178282157468983e-5,1.961803817983361e-5,-200734.02269692923,749
495593,2.4158584121455954e-4,2.466753322612105e-5,-200710.45132743364,678
495594,4.809519044081253e-6,5.509449050498048e-6,-200671.25762711864,295
495595,2.7597240252977044e-6,3.6596340335469548e-6,-200700.36741214056,313
495596,5.649435051786954e-6,5.66943305197027e-6,-200700.3179916318,239
495597,1.599840014665334e-6,1.789821016406842e-6,-200711.1077586207,232
495598,4.26957303913811e-6,5.529447050687059e-6,-200708.95670995672,231
495599,1.7798220163151853e-6,2.2997700210814176e-6,-200717.0,166
495600,3.9696030363883575e-6,4.169583038221527e-6,-200737.38819875778,322
495601,3.1296870286890637e-6,3.9996000366633356e-6,-200740.15753424657,292
495602,1.3298670121905603e-6,1.6298370149403093e-6,-200714.0637254902,204
495603,4.746525343510226e-5,3.4696530318054428e-6,-200703.264,125
495604,1.6198380148486512e-6,2.1397860196148837e-6,-200736.17647058822,119
495605,6.419358058844644e-6,4.3995600403296645e-6,-200712.27044025157,159
495606,3.229677029605645e-6,3.7696230345551947e-6,-200715.02189781022,137
495607,3.129687028689061e-6,4.519548041429566e-6,-200761.31395348837,172
495608,7.451254868303738e-5,6.699330061411077e-5,-200879.5672371638,409
495609,6.059394055544948e-6,7.319268067093898e-6,-200909.56115107914,139
495610,4.357564239944713e-5,5.585441451200346e-5,-200897.0,125
495611,1.4428557132262958e-5,1.1548845105865374e-5,-200911.39269406392,219
495612,6.759324061952493e-6,8.599140078816212e-6,-200949.84586466165,266
495613,8.579142078642114e-6,1.1738826107605454e-5,-200936.2206303725,349
495614,9.249075084783931e-6,1.272872711668105e-5,-200903.23053892216,334
495615,8.459154077540784e-6,1.1658834106871474e-5,-200927.83375959078,391
495616,3.4796520318971045e-6,4.839516044362632e-6,-200944.10970464136,237
495617,1.0568943096876418e-5,1.4868513136286697e-5,-200983.06720430107,372
495618,2.3797620218104227e-6,3.5996400329898962e-6,-200967.2,165
495619,2.969703027208318e-6,3.389661031054414e-6,-200966.56038647343,207
495620,7.199280065972687e-7,9.59904008795648e-7,-200970.23214285713,112
495621,5.569443051052265e-6,3.7096290340038215e-6,-200952.1689189189,148
495622,2.5197480230943476e-6,3.679632033723162e-6,-200960.41904761904,105
495623,2.81671832582014e-5,2.284771520943922e-5,-201019.9927184466,824
495624,1.4101589829265728e-4,1.0771922798743509e-4,-201029.8201438849,1112
495625,1.2307769212822285e-4,5.0924907466816015e-5,-201038.1793721973,446
495626,4.012598736782504e-5,3.314668530384726e-5,-201104.9094890511,685
495627,1.7558244160951996e-5,1.6638336152519458e-5,-201074.40443213296,361
495628,4.859514044545945e-6,6.2593740573781095e-6,-201103.7925925926,270
495629,1.0018998091841626e-5,1.3418658123005478e-5,-201166.949602122,377
495630,7.199280065993981e-6,8.51914807809289e-6,-201215.3456375839,298
495631,1.4058594128871577e-5,7.659234070210279e-6,-201208.18971061092,311
495632,2.0047995183774916e-5,2.006799318395824e-5,-201222.75747508305,301
495633,1.8568143170209496e-5,2.202779720192328e-5,-201195.9756097561,205
495634,6.310368957845553e-5,6.38636135854217e-5,-201167.0382165605,157
495635,1.8698130171401098e-6,2.2897710209897593e-6,-201164.89261744966,149
495636,1.0658934097707743e-5,8.11918807442655e-6,-201184.88888888888,315
495637,3.248675129776864e-5,3.056694328016606e-5,-201295.6908462867,579
495638,1.2128787111181508e-5,1.6038396147019944e-5,-201232.87280701756,456
495639,1.553844614243133e-5,1.821817816699435e-5,-201260.37434554973,382
495640,1.788821116397673e-5,1.7628237161593625e-5,-201186.2101910828,314
495641,1.0848915099449249e-5,1.4048595128779951e-5,-201118.5945017182,291
495642,9.739026089275184e-6,5.399460049495501e-6,-201140.3142857143,245
495643,3.56374362266795e-4,3.767323264534109e-4,-201136.7488372093,215
495644,1.9188081175892315e-5,9.449055086617116e-6,-201144.97297297296,185
495645,3.493650632025434e-5,4.339566039779717e-6,-201127.93288590605,149
495646,1.7608239161410312e-5,1.5288471140145584e-5,-201149.93956043955,182
495647,6.399360058661327e-6,5.659434051878617e-6,-201157.89325842698,178
495648,9.927007290998385e-5,9.665033488596937e-5,-201139.66206896552,145
495649,4.765523443684405e-5,4.371562840073047e-5,-201141.68961278428,1627
495650,3.1906809292481705e-5,2.2587741207056146e-5,-201133.67409948542,583
495651,7.2292770662689745e-6,6.399360058661334e-6,-201134.06375838927,298
495652,7.2192780661773114e-6,7.379262067643846e-6,-201127.20238095237,168
495653,3.619638033180319e-6,3.3796620309805187e-6,-201120.7,100
495654,3.8396160351968e-6,1.7598240161318667e-6,-201121.0859375,128
495655,2.159784019798201e-6,1.5198480139320664e-6,-201123.38043478262,92
495656,1.6098390147569917e-6,2.5297470231895585e-6,-201118.4084507042,71
495657,4.699530043079415e-7,5.899410054078416e-7,-201122.46739130435,92
495658,6.599340060494503e-7,8.799120080659334e-7,-201124.0,41
495659,1.1598840106323668e-6,2.199780020164833e-7,-201124.12903225806,31
495660,2.119788019431568e-6,3.0396960278641345e-6,-201123.97872340426,141
495661,1.8898110173234255e-6,2.569743023556193e-6,-201146.06153846154,130
495662,1.099890010082417e-6,1.0598940097157837e-6,-201129.28,75
495663,1.2598740115489507e-6,1.3198680120989005e-6,-201126.86991869917,123
495664,4.469553040971274e-6,4.789521043904341e-6,-201132.81280788177,203
495665,5.819418053345147e-6,5.799420053161833e-6,-201110.86524822694,141
495666,4.237576238844819e-5,2.2207779203573137e-5,-201053.08653846153,208
495667,1.6298370149403098e-6,1.9098090175067416e-6,-201050.9793814433,97
