# premium-accumulators.csv — SFPM getAccountPremium X64 accumulators, one row per scheduled read
# built: 2026-07-21   RPC: https://mainnet.base.org (failover https://base.drpc.org)
# SFPM: 0x8dcAa08cF298F8b4830FAf56d47930981AdE33af   vegoid: 8
# schedule rows: 8910   block range: 43781657..48157721
# accumulators and liquidity are DECIMAL Integer strings (they exceed 2^63; a Double round-trip would lose precision)
# columns: token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
0,-201120,-198720,44014327,1,-200341,90795910561482390816,149238595040,1139490236,2658810548,493005,
1,-201120,-198720,44016127,1,-200341,195687069455629036149,369656145885,1139490236,2658810548,493006,
0,-201120,-198720,44016127,1,-200341,90992304697589404040,149238595040,1139490236,2658810548,493006,
1,-201120,-198720,44017927,1,-200341,207354671853781094884,390566412303,1139490236,2658810548,493007,
0,-201120,-198720,44017927,1,-200341,102659907095741462775,170148861458,1139490236,2658810548,493007,
1,-201120,-198720,44019727,1,-200099,213165948942532512011,411476678721,1139490236,2658810548,493008,
0,-201120,-198720,44019727,1,-200099,108471184184492879902,191059127876,1139490236,2658810548,493008,
1,-201120,-198720,44021527,1,-200099,220538198831473012009,432386945138,1139490236,2658810548,493009,
0,-201120,-198720,44021527,1,-200099,115843434073433379900,211969394293,1139490236,2658810548,493009,
1,-201120,-198720,44023327,1,-200099,223276665619348945500,432386945138,1139490236,2658810548,493010,
0,-201120,-198720,44023327,1,-200099,118581900861309313391,211969394293,1139490236,2658810548,493010,
1,-201120,-198720,44025127,1,-200099,227192354770550964564,453297211556,1139490236,2658810548,493011,
0,-201120,-198720,44025127,1,-200099,122497590012511332455,232879660711,1139490236,2658810548,493011,
1,-201120,-198720,44026927,1,-200099,228227957712484488853,453297211556,1139490236,2658810548,493012,
0,-201120,-198720,44026927,1,-200099,123533192954444856744,232879660711,1139490236,2658810548,493012,
1,-201120,-198720,44028727,1,-200099,229939185957737680929,453297211556,1139490236,2658810548,493013,
0,-201120,-198720,44028727,1,-200099,125244421199698048820,232879660711,1139490236,2658810548,493013,
1,-201120,-198720,44030527,1,-200099,231881934052844484363,453297211556,1139490236,2658810548,493014,
0,-201120,-198720,44030527,1,-200099,127187169294804852254,232879660711,1139490236,2658810548,493014,
1,-201120,-198720,44032327,1,-200099,232995384599304070394,453297211556,1139490236,2658810548,493015,
0,-201120,-198720,44032327,1,-200099,128300619841264438285,232879660711,1139490236,2658810548,493015,
1,-201120,-198720,44034127,1,-200099,234802654743726769736,453297211556,1139490236,2658810548,493016,
0,-201120,-198720,44034127,1,-200099,130107889985687137627,232879660711,1139490236,2658810548,493016,
1,-201120,-198720,44035927,1,-200099,236834970041288991855,474207477973,1139490236,2658810548,493017,
0,-201120,-198720,44035927,1,-200099,132140205283249359746,253789927128,1139490236,2658810548,493017,
1,-201120,-198720,44037727,1,-200099,238020668422927997624,474207477973,1139490236,2658810548,493018,
0,-201120,-198720,44037727,1,-200099,133325903664888365515,253789927128,1139490236,2658810548,493018,
1,-201120,-198720,44039527,1,-200099,238808860653492498596,474207477973,1139490236,2658810548,493019,
0,-201120,-198720,44039527,1,-200099,134114095895452866487,253789927128,1139490236,2658810548,493019,
1,-201120,-198720,44041327,1,-200099,242513871761046287540,474207477973,1139490236,2658810548,493020,
0,-201120,-198720,44041327,1,-200099,137819107003006655431,253789927128,1139490236,2658810548,493020,
1,-201120,-198720,44043127,1,-200099,243981200379585173818,474207477973,1139490236,2658810548,493021,
0,-201120,-198720,44043127,1,-200099,139286435621545541709,253789927128,1139490236,2658810548,493021,
1,-201120,-198720,44044927,1,-200099,248934871538282383316,495117744391,1139490236,2658810548,493022,
0,-201120,-198720,44044927,1,-200099,144240106780242751207,274700193546,1139490236,2658810548,493022,
1,-201120,-198720,44046727,1,-200099,253860301521168868862,495117744391,1139490236,2658810548,493023,
0,-201120,-198720,44046727,1,-200099,149165536763129236753,274700193546,1139490236,2658810548,493023,
1,-201120,-198720,44048527,1,-200099,256849048996300178576,516028010809,1139490236,2658810548,493024,
0,-201120,-198720,44048527,1,-200099,152154284238260546467,295610459964,1139490236,2658810548,493024,
1,-201120,-198720,44050327,1,-200099,259143097889509243374,516028010809,1139490236,2658810548,493025,
0,-201120,-198720,44050327,1,-200099,154448333131469611265,295610459964,1139490236,2658810548,493025,
1,-201120,-198720,44052127,1,-200099,263712310694273886621,516028010809,1139490236,2658810548,493026,
0,-201120,-198720,44052127,1,-200099,159017545936234254512,295610459964,1139490236,2658810548,493026,
1,-201120,-198720,44053927,1,-200099,266983407489456912811,516028010809,1139490236,2658810548,493027,
0,-201120,-198720,44053927,1,-200099,162288642731417280702,295610459964,1139490236,2658810548,493027,
1,-201120,-198720,44055727,1,-200099,269864791619872216456,536938277226,1139490236,2658810548,493028,
0,-201120,-198720,44055727,1,-200099,165170026861832584347,316520726381,1139490236,2658810548,493028,
1,-201120,-198720,44057527,1,-200099,271012807024912546880,536938277226,1139490236,2658810548,493029,
0,-201120,-198720,44057527,1,-200099,166318042266872914771,316520726381,1139490236,2658810548,493029,
1,-201120,-198720,44059327,1,-200099,273236007084316863646,536938277226,1139490236,2658810548,493030,
0,-201120,-198720,44059327,1,-200099,168541242326277231537,316520726381,1139490236,2658810548,493030,
1,-201120,-198720,44061127,1,-200099,275860225320412391522,536938277226,1139490236,2658810548,493031,
0,-201120,-198720,44061127,1,-200099,171165460562372759413,316520726381,1139490236,2658810548,493031,
1,-201120,-198720,44062927,1,-199970,278300293615094148683,557848543644,1139490236,2658810548,493032,
0,-201120,-198720,44062927,1,-199970,173605528857054516574,337430992799,1139490236,2658810548,493032,
1,-201120,-198720,44064727,1,-199970,281712752154456671669,557848543644,1139490236,2658810548,493033,
0,-201120,-198720,44064727,1,-199970,177017987396417039560,337430992799,1139490236,2658810548,493033,
1,-201120,-198720,44066527,1,-199970,287360918919120010123,578758810062,1139490236,2658810548,493034,
0,-201120,-198720,44066527,1,-199970,182666154161080378014,358341259217,1139490236,2658810548,493034,
1,-201120,-198720,44068327,1,-199970,289781719992478166613,578758810062,1139490236,2658810548,493035,
0,-201120,-198720,44068327,1,-199970,185086955234438534504,358341259217,1139490236,2658810548,493035,
1,-201120,-198720,44070127,1,-199970,291409717368757143114,578758810062,1139490236,2658810548,493036,
0,-201120,-198720,44070127,1,-199970,186714952610717511005,358341259217,1139490236,2658810548,493036,
1,-201120,-198720,44071927,1,-199970,293637907872344692069,578758810062,1139490236,2658810548,493037,
0,-201120,-198720,44071927,1,-199970,188943143114305059960,358341259217,1139490236,2658810548,493037,
1,-201120,-198720,44073727,1,-199970,294839596982931520409,578758810062,1139490236,2658810548,493038,
0,-201120,-198720,44073727,1,-199970,190144832224891888300,358341259217,1139490236,2658810548,493038,
1,-201120,-198720,44075527,1,-199970,295848667096910374909,578758810062,1139490236,2658810548,493039,
0,-201120,-198720,44075527,1,-199970,191153902338870742800,358341259217,1139490236,2658810548,493039,
1,-201120,-198720,44077327,1,-199970,298063222141228584172,599669076479,1139490236,2658810548,493040,
0,-201120,-198720,44077327,1,-199970,193368457383188952063,379251525634,1139490236,2658810548,493040,
1,-201120,-198720,44079127,1,-199970,300834065862868919491,599669076479,1139490236,2658810548,493041,
0,-201120,-198720,44079127,1,-199970,196139301104829287382,379251525634,1139490236,2658810548,493041,
1,-201120,-198720,44080927,1,-199970,305020666230199812257,599669076479,1139490236,2658810548,493042,
0,-201120,-198720,44080927,1,-199970,200325901472160180148,379251525634,1139490236,2658810548,493042,
1,-201120,-198720,44082727,1,-199970,306013579880459218030,599669076479,1139490236,2658810548,493043,
0,-201120,-198720,44082727,1,-199970,201318815122419585921,379251525634,1139490236,2658810548,493043,
1,-201120,-198720,44084527,1,-199970,309308229079683343168,620579342897,1139490236,2658810548,493044,
0,-201120,-198720,44084527,1,-199970,204613464321643711059,400161792052,1139490236,2658810548,493044,
1,-201120,-198720,44086327,1,-199970,312330688065422893690,620579342897,1139490236,2658810548,493045,
0,-201120,-198720,44086327,1,-199970,207635923307383261581,400161792052,1139490236,2658810548,493045,
1,-201120,-198720,44088127,1,-199970,315702930516692376487,641489609314,1139490236,2658810548,493046,
0,-201120,-198720,44088127,1,-199970,211008165758652744378,421072058469,1139490236,2658810548,493046,
1,-201120,-198720,44089927,1,-199970,324689545103707946839,641489609314,1139490236,2658810548,493047,
0,-201120,-198720,44089927,1,-199970,219994780345668314730,421072058469,1139490236,2658810548,493047,
1,-201120,-198720,44091727,1,-199970,330501062597792367487,662399875732,1139490236,2658810548,493048,
0,-201120,-198720,44091727,1,-199970,225806297839752735378,441982324887,1139490236,2658810548,493048,
1,-201120,-198720,44093527,1,-199970,339257325863372543042,683310142150,1139490236,2658810548,493049,
0,-201120,-198720,44093527,1,-199970,234562561105332910933,462892591305,1139490236,2658810548,493049,
1,-201120,-198720,44095327,1,-199970,347038261493686669419,704220408567,1139490236,2658810548,493050,
0,-201120,-198720,44095327,1,-199970,242343496735647037310,483802857722,1139490236,2658810548,493050,
1,-201120,-198720,44097127,1,-199970,351002833892039972448,704220408567,1139490236,2658810548,493051,
0,-201120,-198720,44097127,1,-199970,246308069134000340339,483802857722,1139490236,2658810548,493051,
1,-201120,-198720,44098927,1,-199970,354431012309669410410,725130674985,1139490236,2658810548,493052,
0,-201120,-198720,44098927,1,-199970,249736247551629778301,504713124140,1139490236,2658810548,493052,
1,-201120,-198720,44100727,1,-199970,356395918888637380571,725130674985,1139490236,2658810548,493053,
0,-201120,-198720,44100727,1,-199970,251701154130597748462,504713124140,1139490236,2658810548,493053,
1,-201120,-198720,44102527,1,-199970,358191193482344809474,725130674985,1139490236,2658810548,493054,
0,-201120,-198720,44102527,1,-199970,253496428724305177365,504713124140,1139490236,2658810548,493054,
1,-201120,-198720,44104327,1,-199970,360160712176045717598,725130674985,1139490236,2658810548,493055,
0,-201120,-198720,44104327,1,-199970,255465947418006085489,504713124140,1139490236,2658810548,493055,
1,-201120,-198720,44106127,1,-199693,361681693610774950578,725130674985,1139490236,2658810548,493056,
0,-201120,-198720,44106127,1,-199693,256986928852735318469,504713124140,1139490236,2658810548,493056,
1,-201120,-198720,44107927,1,-199693,364212924331226861194,746040941403,1139490236,2658810548,493057,
0,-201120,-198720,44107927,1,-199693,259518159573187229085,525623390558,1139490236,2658810548,493057,
1,-201120,-198720,44109727,1,-199693,366739968544508498340,746040941403,1139490236,2658810548,493058,
0,-201120,-198720,44109727,1,-199693,262045203786468866231,525623390558,1139490236,2658810548,493058,
1,-201120,-198720,44111527,1,-199693,369272114047295647545,746040941403,1139490236,2658810548,493059,
0,-201120,-198720,44111527,1,-199693,264577349289256015436,525623390558,1139490236,2658810548,493059,
1,-201120,-198720,44113327,1,-199693,370705570397098074255,746040941403,1139490236,2658810548,493060,
0,-201120,-198720,44113327,1,-199693,266010805639058442146,525623390558,1139490236,2658810548,493060,
1,-201120,-198720,44115127,1,-199693,371773675462561042739,746040941403,1139490236,2658810548,493061,
0,-201120,-198720,44115127,1,-199693,267078910704521410630,525623390558,1139490236,2658810548,493061,
1,-201120,-198720,44116927,1,-199693,374604059787748003232,766951207820,1139490236,2658810548,493062,
0,-201120,-198720,44116927,1,-199693,269909295029708371123,546533656975,1139490236,2658810548,493062,
1,-201120,-198720,44118727,1,-199693,377076111359518583870,766951207820,1139490236,2658810548,493063,
0,-201120,-198720,44118727,1,-199693,272381346601478951761,546533656975,1139490236,2658810548,493063,
1,-201120,-198720,44120527,1,-199693,379814239380168285296,766951207820,1139490236,2658810548,493064,
0,-201120,-198720,44120527,1,-199693,275119474622128653187,546533656975,1139490236,2658810548,493064,
1,-201120,-198720,44122327,1,-199693,381462374681264492688,787861474238,1139490236,2658810548,493065,
0,-201120,-198720,44122327,1,-199693,276767609923224860579,567443923393,1139490236,2658810548,493065,
1,-201120,-198720,44124127,1,-199693,382873997346374017759,787861474238,1139490236,2658810548,493066,
0,-201120,-198720,44124127,1,-199693,278179232588334385650,567443923393,1139490236,2658810548,493066,
1,-201120,-198720,44125927,1,-199693,384129271544798266089,787861474238,1139490236,2658810548,493067,
0,-201120,-198720,44125927,1,-199693,279434506786758633980,567443923393,1139490236,2658810548,493067,
1,-201120,-198720,44127727,1,-199693,386176293262744939786,787861474238,1139490236,2658810548,493068,
0,-201120,-198720,44127727,1,-199693,281481528504705307677,567443923393,1139490236,2658810548,493068,
1,-201120,-198720,44129527,1,-199693,389861706850406795134,787861474238,1139490236,2658810548,493069,
0,-201120,-198720,44129527,1,-199693,285166942092367163025,567443923393,1139490236,2658810548,493069,
1,-201120,-198720,44131327,1,-199693,394973074163370164209,808771740655,1139490236,2658810548,493070,
0,-201120,-198720,44131327,1,-199693,290278309405330532100,588354189810,1139490236,2658810548,493070,
1,-201120,-198720,44133127,1,-199693,407567097404677001902,829682007073,1139490236,2658810548,493071,
0,-201120,-198720,44133127,1,-199693,302872332646637369793,609264456228,1139490236,2658810548,493071,
1,-201120,-198720,44134927,1,-199693,409324756561946284413,829682007073,1139490236,2658810548,493072,
0,-201120,-198720,44134927,1,-199693,304629991803906652304,609264456228,1139490236,2658810548,493072,
1,-201120,-198720,44136727,1,-199693,411983399160542496610,850592273491,1139490236,2658810548,493073,
0,-201120,-198720,44136727,1,-199693,307288634402502864501,630174722646,1139490236,2658810548,493073,
1,-201120,-198720,44138527,1,-199693,416394787798389971534,850592273491,1139490236,2658810548,493074,
0,-201120,-198720,44138527,1,-199693,311700023040350339425,630174722646,1139490236,2658810548,493074,
1,-201120,-198720,44140327,1,-199693,418854277987636020595,850592273491,1139490236,2658810548,493075,
0,-201120,-198720,44140327,1,-199693,314159513229596388486,630174722646,1139490236,2658810548,493075,
1,-201120,-198720,44142127,1,-199693,420305879221122347966,850592273491,1139490236,2658810548,493076,
0,-201120,-198720,44142127,1,-199693,315611114463082715857,630174722646,1139490236,2658810548,493076,
1,-201120,-198720,44143927,1,-199693,421862167264312958020,871502539908,1139490236,2658810548,493077,
0,-201120,-198720,44143927,1,-199693,317167402506273325911,651084989063,1139490236,2658810548,493077,
1,-201120,-198720,44145727,1,-199693,423408963698461009881,871502539908,1139490236,2658810548,493078,
0,-201120,-198720,44145727,1,-199693,318714198940421377772,651084989063,1139490236,2658810548,493078,
1,-201120,-198720,44147527,1,-199693,425600982703147615643,871502539908,1139490236,2658810548,493079,
0,-201120,-198720,44147527,1,-199693,320906217945107983534,651084989063,1139490236,2658810548,493079,
1,-201120,-198720,44149327,1,-199987,426652607509415658359,871502539908,1139490236,2658810548,493080,
0,-201120,-198720,44149327,1,-199987,321957842751376026250,651084989063,1139490236,2658810548,493080,
1,-201120,-198720,44151127,1,-199987,428523509894676519547,871502539908,1139490236,2658810548,493081,
0,-201120,-198720,44151127,1,-199987,323828745136636887438,651084989063,1139490236,2658810548,493081,
1,-201120,-198720,44152927,1,-199987,444491537590852521844,913323072744,1139490236,2658810548,493082,
0,-201120,-198720,44152927,1,-199987,339796772832812889735,692905521899,1139490236,2658810548,493082,
1,-201120,-198720,44154727,1,-199987,449689344934108019817,913323072744,1139490236,2658810548,493083,
0,-201120,-198720,44154727,1,-199987,344994580176068387708,692905521899,1139490236,2658810548,493083,
1,-201120,-198720,44156527,1,-199987,453366724170104228203,913323072744,1139490236,2658810548,493084,
0,-201120,-198720,44156527,1,-199987,348671959412064596094,692905521899,1139490236,2658810548,493084,
1,-201120,-198720,44158327,1,-199987,455221238928650393736,913323072744,1139490236,2658810548,493085,
0,-201120,-198720,44158327,1,-199987,350526474170610761627,692905521899,1139490236,2658810548,493085,
1,-201120,-198720,44160127,1,-199987,456299303031251420171,934233339161,1139490236,2658810548,493086,
0,-201120,-198720,44160127,1,-199987,351604538273211788062,713815788316,1139490236,2658810548,493086,
1,-201120,-198720,44161927,1,-199987,457091266072889812077,934233339161,1139490236,2658810548,493087,
0,-201120,-198720,44161927,1,-199987,352396501314850179968,713815788316,1139490236,2658810548,493087,
1,-201120,-198720,44163727,1,-199987,457787121389840014009,934233339161,1139490236,2658810548,493088,
0,-201120,-198720,44163727,1,-199987,353092356631800381900,713815788316,1139490236,2658810548,493088,
1,-201120,-198720,44165527,1,-199987,458959481677108405238,934233339161,1139490236,2658810548,493089,
0,-201120,-198720,44165527,1,-199987,354264716919068773129,713815788316,1139490236,2658810548,493089,
1,-201120,-198720,44167327,1,-199987,459992083180310608967,934233339161,1139490236,2658810548,493090,
0,-201120,-198720,44167327,1,-199987,355297318422270976858,713815788316,1139490236,2658810548,493090,
1,-201120,-198720,44169127,1,-199987,461162900059904448319,934233339161,1139490236,2658810548,493091,
0,-201120,-198720,44169127,1,-199987,356468135301864816210,713815788316,1139490236,2658810548,493091,
1,-201120,-198720,44170927,1,-199987,463185069131623641839,934233339161,1139490236,2658810548,493092,
0,-201120,-198720,44170927,1,-199987,358490304373584009730,713815788316,1139490236,2658810548,493092,
1,-201120,-198720,44172727,1,-199987,465776319509825805591,934233339161,1139490236,2658810548,493093,
0,-201120,-198720,44172727,1,-199987,361081554751786173482,713815788316,1139490236,2658810548,493093,
1,-201120,-198720,44174527,1,-199987,469975335264201102023,955143605579,1139490236,2658810548,493094,
0,-201120,-198720,44174527,1,-199987,365280570506161469914,734726054734,1139490236,2658810548,493094,
1,-201120,-198720,44176327,1,-199987,477421866971755997716,976053871996,1139490236,2658810548,493095,
0,-201120,-198720,44176327,1,-199987,372727102213716365607,755636321151,1139490236,2658810548,493095,
1,-201120,-198720,44178127,1,-199987,480794321014011360536,976053871996,1139490236,2658810548,493096,
0,-201120,-198720,44178127,1,-199987,376099556255971728427,755636321151,1139490236,2658810548,493096,
1,-201120,-198720,44179927,1,-199987,482897732722932715456,976053871996,1139490236,2658810548,493097,
0,-201120,-198720,44179927,1,-199987,378202967964893083347,755636321151,1139490236,2658810548,493097,
1,-201120,-198720,44181727,1,-199987,485457145213128457530,976053871996,1139490236,2658810548,493098,
0,-201120,-198720,44181727,1,-199987,380762380455088825421,755636321151,1139490236,2658810548,493098,
